date,close,volume_usdt,approx_mcap,vol_mcap_ratio,pct_change_1d,trades
2026-04-28,3.57,1972747.43052,357000000.0,0.005525903166722689,0.0,19413
2026-04-29,3.475,3729224.93301,347500000.0,0.010731582541035971,-2.6610644257702987,42084
2026-04-30,3.422,2321558.29098,342200000.0,0.006784214760315605,-1.5251798561151109,31110
2026-05-01,3.647,4127552.18118,364700000.0,0.011317664330079517,6.575102279368772,49517
2026-05-02,3.8,6151099.68044,380000000.0,0.016187104422210528,4.19522895530573,65631
2026-05-03,3.74,3161006.49934,374000000.0,0.00845188903566845,-1.5789473684210464,28690
2026-05-04,3.683,3299417.04763,368300000.0,0.008958504066331795,-1.5240641711230074,34423
2026-05-05,3.764,4842847.87201,376400000.0,0.012866227077603614,2.1992940537605143,42867
2026-05-06,3.902,4207502.63026,390200000.0,0.010782938570630446,3.666312433581309,47303
2026-05-07,3.842,4580930.11957,384200000.0,0.01192329546998959,-1.5376729882111806,44166
2026-05-08,4.229,9014627.974779999,422900000.0,0.0213162165400331,10.072878709005728,97353
2026-05-09,4.209,4285026.70785,420899999.99999994,0.010180628909123308,-0.47292504138095603,46012
2026-05-10,4.281,4686873.59539,428099999.99999994,0.01094808127864985,1.7106200997861754,58229
2026-05-11,4.614,12203789.90924,461400000.0,0.026449479647247507,7.778556412053272,127664
2026-05-12,4.79,22889500.5408,479000000.0,0.047786013655114826,3.8144776766363186,259661
2026-05-13,5.146,64229749.65143,514600000.0,0.12481490410305092,7.432150313152408,754678
2026-05-14,5.161,28275337.84767,516099999.99999994,0.05478654882323194,0.29148853478428993,280189
2026-05-15,4.888,10187107.76386,488800000.0,0.020841055163379706,-5.289672544080604,118225
2026-05-16,4.732,7001237.2524500005,473200000.0,0.014795514058431953,-3.1914893617021267,94993
2026-05-17,4.558,8377412.9657499995,455800000.0,0.018379580881417286,-3.677092138630611,108386
2026-05-18,5.146,9913752.81023,514600000.0,0.01926496853911776,12.900394910048263,167816
2026-05-19,4.924,18410545.06475,492400000.00000006,0.03738940914855808,-4.314030314807605,239540
2026-05-20,4.811,10993267.57219,481100000.0,0.022850275560569528,-2.2948822095857135,136962
2026-05-21,5.252,13104064.44185,525200000.0,0.024950617749143183,9.166493452504664,177975
2026-05-22,5.175,23233765.44341,517500000.0,0.04489616510803865,-1.4661081492764683,294972
2026-05-23,5.343,21950350.84897,534300000.0,0.0410824459086094,3.2463768115942093,288114
2026-05-24,5.135,8694750.80378,513500000.0,0.016932328731801366,-3.8929440389294467,116097
2026-05-25,5.672,18505863.07892,567200000.0,0.032626697952961914,10.457643622200585,201294
2026-05-26,5.678,19880951.56363,567800000.0,0.03501400416278619,0.10578279266573176,245141
2026-05-27,5.477,16651890.68256,547700000.0,0.030403305975095857,-3.5399788657978104,188242
2026-05-28,5.471,14776562.805709999,547100000.0,0.02700888833067081,-0.10954902318788262,165263
2026-05-29,6.433,35620140.00651,643300000.0,0.05537096223614176,17.58362273807348,438220
2026-05-30,6.598,27612974.11276,659800000.0,0.04185052154101243,2.5648997357376135,351188
2026-05-31,6.543,12833698.04358,654300000.0,0.019614394075469967,-0.8335859351318531,163057
2026-06-01,6.99,28232933.109640002,699000000.0,0.04039046224555079,6.831728564878503,396547
2026-06-02,6.587,24845717.24146,658700000.0,0.0377193217571884,-5.765379113018609,385849
2026-06-03,6.517,21471711.84624,651700000.0,0.03294723315365966,-1.0626992561105109,332449
2026-06-04,5.405,22045652.95186,540500000.0,0.040787517024717855,-17.06306582783489,328153
2026-06-05,5.16,20433441.68798,516000000.0,0.03959969319375969,-4.532839962997226,331393
2026-06-06,5.168,11866738.52926,516800000.0,0.02296195535847523,0.15503875968991832,178334
2026-06-07,5.433,11019533.36782,543300000.0,0.02028259408764955,5.1277089783281715,158520
2026-06-08,5.66,12101302.99166,566000000.0,0.02138039397819788,4.178170439904294,187096
2026-06-09,5.478,1603523.35658,547800000.0,0.0029272058353048557,-3.2155477031802215,21529
